Year,Month,Day,Hour,Minute,GHI,Wind Speed,Relative Humidity,Temperature,Pressure
2019,4,7,6,30,110,1,73.4,26.4,1012
2019,4,7,7,0,223,1.1,69.45,27.3,1012
2019,4,7,7,30,344,1.1,65.15,28.4,1012
2019,4,7,8,0,369,1.1,59.64,29.6,1012
2019,4,7,8,30,474,1.1,56.01,30.7,1012
2019,4,7,9,0,661,1,50.67,31.8,1012
2019,4,7,9,30,778,0.9,47.9,32.8,1012
2019,4,7,10,0,856,0.8,44.07,33.7,1011
2019,4,7,10,30,918,0.8,42.16,34.5,1011
2019,4,7,11,0,950,0.7,39.55,35.3,1011
2019,4,7,11,30,918,0.7,38.65,35.7,1010
2019,4,7,12,0,860,0.6,37.2,36.1,1010
2019,4,7,12,30,786,0.6,36.76,36.3,1009
2019,4,7,13,0,804,0.6,35.48,36.6,1008
2019,4,7,13,30,751,0.6,35.67,36.5,1008
2019,4,7,14,0,664,0.5,35.38,36.5,1008
2019,4,7,14,30,640,0.5,35.97,36.2,1008
2019,4,7,15,0,548,0.5,36.63,35.9,1007
2019,4,7,15,30,256,0.6,37.44,35.5,1007
2019,4,7,16,0,337,0.6,38.28,35.1,1007
2019,4,7,16,30,328,0.6,39.39,34.6,1008
2019,4,7,17,0,206,0.6,40.31,34.1,1008
2019,4,7,17,30,95,0.6,40.31,34.1,1008
2019,4,7,18,0,23,0.5,42.63,32.9,1008
2019,4,7,18,30,0,0.6,43.89,32.4,1009
2019,4,7,19,0,0,0.6,44.33,32,1009
2019,4,7,19,30,0,0.7,45.65,31.5,1010
2019,4,7,20,0,0,0.8,47.16,30.9,1010
2019,4,7,20,30,0,0.8,48.85,30.3,1011
2019,4,7,21,0,0,0.9,51.34,29.8,1011
2019,4,7,21,30,0,1,53.14,29.2,1011
2019,4,7,22,0,0,1,56.64,28.7,1011
2019,4,7,22,30,0,1,58.3,28.2,1011
2019,4,7,23,0,0,1.1,62.22,27.7,1011
2019,4,7,23,30,0,1,63.32,27.4,1011
2019,4,8,0,0,0,1,66.66,27,1011
2019,4,8,0,30,0,1,68.24,26.6,1011
2019,4,8,1,0,0,1,70.95,26.3,1011
2019,4,8,1,30,0,1,71.72,26.1,1010
2019,4,8,2,0,0,0.9,73.59,25.9,1010
2019,4,8,2,30,0,0.9,74.46,25.7,1010
2019,4,8,3,0,0,0.9,75.95,25.5,1010
2019,4,8,3,30,0,0.9,76.94,25.3,1011
2019,4,8,4,0,0,0.9,77.75,25.2,1011
2019,4,8,4,30,0,0.9,78.21,25.1,1011
2019,4,8,5,0,0,0.9,79.46,24.9,1011
2019,4,8,5,30,0,0.9,78.52,25.1,1011
2019,4,8,6,0,23,0.9,78.03,25.3,1012
2019,4,8,6,30,105,0.9,74.43,26.1,1012
2019,4,8,7,0,213,1,71.91,26.8,1012
2019,4,8,7,30,318,1,67.83,27.8,1012
2019,4,8,8,0,431,1,63.34,28.7,1012
2019,4,8,8,30,542,0.9,59.8,29.7,1012
2019,4,8,9,0,555,0.8,53.9,30.6,1012
2019,4,8,9,30,632,0.7,51.51,31.4,1012
2019,4,8,10,0,647,0.6,45.41,32.3,1012
2019,4,8,10,30,716,0.5,44.11,32.8,1011
2019,4,8,11,0,780,0.4,39.77,33.3,1011
2019,4,8,11,30,860,0.3,38.9,33.7,1011
2019,4,8,12,0,901,0.2,35.63,34.1,1010
2019,4,8,12,30,840,0.2,35.04,34.4,1010
2019,4,8,13,0,741,0.2,33.67,34.6,1010
2019,4,8,13,30,714,0.3,33.63,34.6,1009
2019,4,8,14,0,655,0.4,33.36,34.6,1009
2019,4,8,14,30,705,0.5,33.92,34.3,1009
2019,4,8,15,0,575,0.6,34.85,34,1009
2019,4,8,15,30,421,0.7,35.83,33.5,1009
2019,4,8,16,0,215,0.8,38.05,33.1,1009
2019,4,8,16,30,236,0.8,39.83,32.3,1010
2019,4,8,17,0,149,0.9,45.08,31.5,1010
2019,4,8,17,30,80,0.9,45.08,31.5,1010
2019,4,8,18,0,20,0.9,56.26,29.4,1011
2019,4,8,18,30,0,0.9,58.91,28.6,1011
2019,4,8,19,0,0,0.8,66.82,27.9,1011
2019,4,8,19,30,0,0.8,68.86,27.4,1012
2019,4,8,20,0,0,0.8,74.89,26.9,1012
2019,4,8,20,30,0,0.8,76.67,26.5,1012
2019,4,8,21,0,0,0.8,81.13,26.2,1013
2019,4,8,21,30,0,0.8,82.5,25.9,1012
2019,4,8,22,0,0,0.8,85.18,25.7,1012
2019,4,8,22,30,0,0.8,86.19,25.5,1012
2019,4,8,23,0,0,0.8,88.03,25.3,1012
2019,4,8,23,30,0,0.8,88.47,25.2,1011
2019,4,9,0,0,0,0.8,89.88,25,1011
2019,4,9,0,30,0,0.8,90.42,24.9,1011
2019,4,9,1,0,0,0.7,90.98,24.8,1011
2019,4,9,1,30,0,0.7,90.98,24.8,1011
2019,4,9,2,0,0,0.6,91.3,24.7,1012
2019,4,9,2,30,0,0.6,91.85,24.6,1012
2019,4,9,3,0,0,0.6,92.69,24.5,1012
2019,4,9,3,30,0,0.6,93.25,24.4,1012
2019,4,9,4,0,0,0.6,95.67,24.2,1012
2019,4,9,4,30,0,0.6,96.25,24.1,1012
2019,4,9,5,0,0,0.6,98.12,24,1012
2019,4,9,5,30,0,0.6,98.71,23.9,1012
2019,4,9,6,0,2,0.7,99.04,23.9,1012
2019,4,9,6,30,7,0.7,98.45,24,1012
2019,4,9,7,0,11,0.7,98.67,24.2,1012
2019,4,9,7,30,18,0.7,96.92,24.5,1012
2019,4,9,8,0,26,0.8,96.36,24.8,1013
2019,4,9,8,30,36,0.8,94.66,25.1,1013
2019,4,9,9,0,66,0.8,89.73,25.5,1013
2019,4,9,9,30,61,0.8,87.63,25.9,1013
2019,4,9,10,0,73,0.8,81.75,26.3,1013
2019,4,9,10,30,73,0.8,80.32,26.6,1013
2019,4,9,11,0,239,0.8,74.89,26.9,1013
2019,4,9,11,30,115,0.8,73.16,27.3,1013
2019,4,9,12,0,85,0.8,67.06,27.6,1012
2019,4,9,12,30,84,0.8,65.9,27.9,1012
2019,4,9,13,0,97,0.9,59.02,28.3,1011
2019,4,9,13,30,348,0.9,58.68,28.4,1011
2019,4,9,14,0,370,0.9,53.87,28.5,1011
2019,4,9,14,30,280,0.9,54.18,28.4,1011
2019,4,9,15,0,309,0.9,50.83,28.3,1011
2019,4,9,15,30,316,0.9,52.02,27.9,1011
2019,4,9,16,0,185,0.9,50.28,27.6,1011
2019,4,9,16,30,160,0.9,52.37,26.9,1011
2019,4,9,17,0,208,0.8,54.41,26.2,1011
2019,4,9,17,30,115,0.8,54.41,26.2,1011
2019,4,9,18,0,28,0.7,64.01,24.4,1011
2019,4,9,18,30,0,0.7,66.81,23.7,1012
2019,4,9,19,0,0,0.7,73.06,23,1012
2019,4,9,19,30,0,0.7,75.3,22.5,1012
2019,4,9,20,0,0,0.7,80.33,22,1012
2019,4,9,20,30,0,0.7,82.31,21.6,1012
2019,4,9,21,0,0,0.7,85.85,21.2,1012
2019,4,9,21,30,0,0.7,87.44,20.9,1012
2019,4,9,22,0,0,0.7,90.26,20.6,1012
2019,4,9,22,30,0,0.7,91.38,20.4,1012
2019,4,9,23,0,0,0.6,93.2,20.2,1012
2019,4,9,23,30,0,0.6,94.36,20,1012
2019,4,10,0,0,0,0.6,95.94,19.8,1012
2019,4,10,0,30,0,0.6,96.54,19.7,1012
2019,4,10,1,0,0,0.6,96.73,19.6,1012
2019,4,10,1,30,0,0.6,97.33,19.5,1012
2019,4,10,2,0,0,0.6,96.79,19.5,1012
2019,4,10,2,30,0,0.7,97.39,19.4,1012
2019,4,10,3,0,0,0.7,96.07,19.4,1012
2019,4,10,3,30,0,0.8,95.47,19.5,1012
2019,4,10,4,0,0,0.8,93.34,19.5,1012
2019,4,10,4,30,0,0.8,93.34,19.5,1012
2019,4,10,5,0,0,0.8,91.36,19.5,1012
2019,4,10,5,30,0,0.7,89.77,19.8,1013
2019,4,10,6,0,32,0.6,91.17,20,1013
2019,4,10,6,30,131,0.5,86.27,20.9,1013
2019,4,10,7,0,253,0.4,81.31,21.8,1013
2019,4,10,7,30,381,0.4,74.7,23.2,1013
2019,4,10,8,0,508,0.4,60.24,24.6,1013
2019,4,10,8,30,628,0.3,55.77,25.9,1013
2019,4,10,9,0,739,0.3,46.66,27.1,1013
2019,4,10,9,30,836,0.3,43.47,28.3,1012
2019,4,10,10,0,920,0.3,35.12,29.5,1012
2019,4,10,10,30,988,0.2,33.14,30.5,1011
2019,4,10,11,0,1037,0.1,26.93,31.6,1011
2019,4,10,11,30,1066,0.1,25.86,32.3,1010
2019,4,10,12,0,1075,0.1,21.82,33.1,1009
2019,4,10,12,30,1065,0.2,21.34,33.5,1009
2019,4,10,13,0,1036,0.3,19.71,33.8,1008
2019,4,10,13,30,987,0.4,19.58,33.9,1007
2019,4,10,14,0,921,0.5,19.44,33.9,1007
2019,4,10,14,30,838,0.6,19.88,33.5,1007
2019,4,10,15,0,740,0.6,20.91,33.2,1007
2019,4,10,15,30,628,0.7,21.75,32.5,1007
2019,4,10,16,0,509,0.7,23.99,31.9,1007
2019,4,10,16,30,381,0.8,25.67,30.7,1007
2019,4,10,17,0,254,0.9,32.38,29.5,1007
2019,4,10,17,30,132,0.9,32.38,29.5,1007
2019,4,10,18,0,33,0.8,45.71,26.3,1008
2019,4,10,18,30,0,0.8,48.49,25.3,1008
2019,4,10,19,0,0,0.8,55.88,24.4,1009
2019,4,10,19,30,0,0.7,57.92,23.8,1009
2019,4,10,20,0,0,0.7,63.35,23.3,1009
2019,4,10,20,30,0,0.7,65.35,22.8,1010
2019,4,10,21,0,0,0.7,69.86,22.4,1010
2019,4,10,21,30,0,0.7,71.57,22,1010
2019,4,10,22,0,0,0.7,75.71,21.6,1010
2019,4,10,22,30,0,0.8,76.64,21.4,1010
2019,4,10,23,0,0,0.8,79.83,21.1,1010
2019,4,10,23,30,0,0.8,81.23,20.8,1009
2019,4,11,0,0,0,0.9,83.87,20.6,1009
2019,4,11,0,30,0,0.9,84.91,20.4,1009
2019,4,11,1,0,0,0.9,85.81,20.3,1008
2019,4,11,1,30,0,0.9,86.34,20.2,1008
2019,4,11,2,0,0,0.9,86.75,20.1,1008
2019,4,11,2,30,0,0.9,87.29,20,1008
2019,4,11,3,0,0,0.9,87.37,19.9,1008
2019,4,11,3,30,0,0.9,88.46,19.7,1008
2019,4,11,4,0,0,0.9,88.86,19.6,1008
2019,4,11,4,30,0,1,88.86,19.6,1008
2019,4,11,5,0,0,1,89.95,19.6,1008
2019,4,11,5,30,0,1,88.29,19.9,1008
2019,4,11,6,0,34,1,88.16,20.3,1008
2019,4,11,6,30,130,1.1,81.91,21.5,1008
2019,4,11,7,0,250,1.2,79.89,22.6,1009
2019,4,11,7,30,376,1.2,72.57,24.2,1009
2019,4,11,8,0,500,1.2,65.17,25.7,1009
2019,4,11,8,30,617,1.2,59.27,27.3,1008
2019,4,11,9,0,726,1.1,49.72,28.9,1008
2019,4,11,9,30,819,1,46.14,30.2,1008
2019,4,11,10,0,900,0.9,40.07,31.6,1007
2019,4,11,10,30,964,0.8,37.88,32.6,1007
2019,4,11,11,0,1010,0.8,33.88,33.7,1007
2019,4,11,11,30,1039,0.7,32.37,34.5,1006
2019,4,11,12,0,1049,0.6,29.33,35.2,1005
2019,4,11,12,30,1039,0.6,28.38,35.8,1005
2019,4,11,13,0,1010,0.5,25.99,36.3,1004
2019,4,11,13,30,961,0.5,25.57,36.6,1004
2019,4,11,14,0,894,0.4,24.03,36.8,1003
2019,4,11,14,30,810,0.4,23.9,36.9,1003
2019,4,11,15,0,714,0.3,22.81,36.9,1003
2019,4,11,15,30,605,0.2,23.19,36.6,1003
2019,4,11,16,0,486,0.2,23.11,36.3,1003
2019,4,11,16,30,362,0.2,24.54,35.2,1003
2019,4,11,17,0,238,0.3,34.41,34.1,1003
2019,4,11,17,30,122,0.3,34.41,34.1,1003
2019,4,11,18,0,30,0.6,53.22,30.4,1004
2019,4,11,18,30,0,0.7,56.67,29.3,1004
2019,4,11,19,0,0,0.8,56.98,28.1,1004
2019,4,11,19,30,0,0.8,59.06,27.5,1005
2019,4,11,20,0,0,0.8,58.43,26.8,1005
2019,4,11,20,30,0,0.8,59.53,26.5,1006
2019,4,11,21,0,0,0.8,57.73,26.1,1006
2019,4,11,21,30,0,0.8,57.73,26.1,1006
2019,4,11,22,0,0,0.9,55.39,26.1,1007
2019,4,11,22,30,0,0.9,56.38,25.8,1007
2019,4,11,23,0,0,1,57.85,25.5,1007
2019,4,11,23,30,0,1,59.58,25,1007
2019,4,12,0,0,0,1.1,63.53,24.6,1006
2019,4,12,0,30,0,1.1,65.45,24.1,1006
2019,4,12,1,0,0,1.2,71.85,23.6,1006
2019,4,12,1,30,0,1.1,73.15,23.3,1006
2019,4,12,2,0,0,1.1,79.11,23,1005
2019,4,12,2,30,0,1,80.07,22.8,1005
2019,4,12,3,0,0,1,84.97,22.5,1005
2019,4,12,3,30,0,1,85.57,22.4,1006
2019,4,12,4,0,0,0.9,88.69,22.2,1006
2019,4,12,4,30,0,0.9,89.32,22.1,1007
2019,4,12,5,0,0,0.9,91.75,21.9,1007
2019,4,12,5,30,0,1,90.09,22.2,1007
2019,4,12,6,0,34,1,89.91,22.4,1008
2019,4,12,6,30,127,1,84.14,23.5,1008
2019,4,12,7,0,244,1.1,79.51,24.5,1008
2019,4,12,7,30,367,1.1,72.75,26,1008
2019,4,12,8,0,488,1.1,63.99,27.5,1008
2019,4,12,8,30,603,1.1,58.66,29,1008
2019,4,12,9,0,707,1,49.98,30.5,1008
2019,4,12,9,30,800,0.9,46.43,31.8,1008
2019,4,12,10,0,878,0.8,41.11,33.1,1007
2019,4,12,10,30,939,0.7,38.88,34.1,1007
2019,4,12,11,0,982,0.6,35.32,35.2,1006
2019,4,12,11,30,1010,0.6,33.8,36,1006
2019,4,12,12,0,1020,0.6,31.71,36.7,1005
2019,4,12,12,30,1007,0.5,30.86,37.2,1005
2019,4,12,13,0,974,0.5,29.25,37.7,1004
2019,4,12,13,30,922,0.4,28.91,37.9,1003
2019,4,12,14,0,852,0.4,28.25,38.1,1003
2019,4,12,14,30,769,0.4,28.56,37.9,1003
2019,4,12,15,0,674,0.4,29.25,37.8,1003
2019,4,12,15,30,565,0.5,30.05,37.3,1003
2019,4,12,16,0,390,0.6,31.77,36.9,1003
2019,4,12,16,30,251,0.7,33.73,35.8,1003
2019,4,12,17,0,131,0.8,39.98,34.8,1004
2019,4,12,17,30,102,0.8,39.98,34.8,1004
2019,4,12,18,0,24,0.9,53.1,31.9,1004
2019,4,12,18,30,0,0.9,55.24,31.2,1004
2019,4,12,19,0,0,0.9,57.4,30.5,1005
2019,4,12,19,30,0,0.9,58.05,30.3,1005
2019,4,12,20,0,0,0.8,59.94,30,1005
2019,4,12,20,30,0,0.8,61.04,29.7,1006
2019,4,12,21,0,0,0.8,63.36,29.4,1006
2019,4,12,21,30,0,0.8,64.84,29,1006
2019,4,12,22,0,0,0.8,66.73,28.6,1006
2019,4,12,22,30,0,0.9,68.29,28.2,1006
2019,4,12,23,0,0,1,69.67,27.9,1006
2019,4,12,23,30,0,1.1,71.31,27.5,1006
2019,4,13,0,0,0,1.1,73.47,27.1,1006
2019,4,13,0,30,0,1.1,75.21,26.7,1006
2019,4,13,1,0,0,1.2,77.51,26.4,1006
2019,4,13,1,30,0,1.2,78.43,26.2,1006
2019,4,13,2,0,0,1.2,80.73,25.9,1005
2019,4,13,2,30,0,1.2,81.21,25.8,1005
2019,4,13,3,0,0,1.2,82.74,25.6,1005
2019,4,13,3,30,0,1.2,83.31,25.5,1006
2019,4,13,4,0,0,1.2,83.55,25.5,1006
2019,4,13,4,30,0,1.1,84.04,25.4,1006
2019,4,13,5,0,0,1.1,84.26,25.4,1006
2019,4,13,5,30,0,1.1,83.36,25.6,1007
2019,4,13,6,0,26,1.1,82.17,25.9,1007
2019,4,13,6,30,108,1.1,78.86,26.6,1007
2019,4,13,7,0,215,1.2,75.72,27.3,1007
2019,4,13,7,30,329,1.2,71.44,28.3,1007
2019,4,13,8,0,390,1.2,66.6,29.3,1007
2019,4,13,8,30,557,1.1,62.18,30.5,1007
2019,4,13,9,0,660,1,56.99,31.7,1007
2019,4,13,9,30,752,1,53.82,32.7,1006
2019,4,13,10,0,829,0.9,49.48,33.8,1006
2019,4,13,10,30,889,0.9,47.28,34.6,1005
2019,4,13,11,0,932,0.8,44.1,35.5,1005
2019,4,13,11,30,970,0.8,42.4,36.2,1004
2019,4,13,12,0,995,0.7,40.04,36.9,1004
2019,4,13,12,30,979,0.7,39.14,37.3,1003
2019,4,13,13,0,927,0.6,37.25,37.8,1002
2019,4,13,13,30,893,0.6,36.85,38,1002
2019,4,13,14,0,772,0.5,35.74,38.2,1001
2019,4,13,14,30,720,0.4,35.93,38.1,1001
2019,4,13,15,0,630,0.4,35.92,38,1001
2019,4,13,15,30,492,0.3,36.7,37.6,1001
2019,4,13,16,0,384,0.3,37.85,37.2,1001
2019,4,13,16,30,295,0.3,39.53,36.4,1001
2019,4,13,17,0,192,0.2,43.75,35.6,1002
2019,4,13,17,30,90,0.2,43.75,35.6,1002
2019,4,13,18,0,18,0.3,52.14,33.7,1002
2019,4,13,18,30,0,0.3,54.58,32.9,1003
2019,4,13,19,0,0,0.3,56.39,32.2,1004
2019,4,13,19,30,0,0.3,58.33,31.6,1004
2019,4,13,20,0,0,0.3,59.98,31,1005
2019,4,13,20,30,0,0.4,61.71,30.5,1005
2019,4,13,21,0,0,0.4,63.83,30,1005
2019,4,13,21,30,0,0.5,65.75,29.5,1006
2019,4,13,22,0,0,0.5,67.87,29,1006
2019,4,13,22,30,0,0.6,69.86,28.5,1006
2019,4,13,23,0,0,0.7,71.87,28,1006
2019,4,13,23,30,0,0.7,73.13,27.7,1006
2019,4,14,0,0,0,0.8,74.72,27.3,1006
2019,4,14,0,30,0,0.8,75.6,27.1,1006
2019,4,14,1,0,0,0.8,77.09,26.8,1006
2019,4,14,1,30,0,0.8,78,26.6,1006
2019,4,14,2,0,0,0.8,79.42,26.4,1006
2019,4,14,2,30,0,0.8,79.88,26.3,1006
2019,4,14,3,0,0,0.8,81.29,26.1,1006
2019,4,14,3,30,0,0.7,81.77,26,1006
2019,4,14,4,0,0,0.7,82.84,25.9,1007
2019,4,14,4,30,0,0.6,83.33,25.8,1007
2019,4,14,5,0,0,0.6,83.84,25.8,1008
2019,4,14,5,30,0,0.5,83.35,25.9,1008
2019,4,14,6,0,24,0.5,82.72,26.1,1008
2019,4,14,6,30,77,0.6,79,26.9,1009
2019,4,14,7,0,206,0.6,76.13,27.6,1009
2019,4,14,7,30,314,0.6,71.91,28.6,1010
2019,4,14,8,0,436,0.5,67.67,29.6,1010
2019,4,14,8,30,544,0.5,63.55,30.7,1010
2019,4,14,9,0,646,0.6,58.4,31.7,1010
2019,4,14,9,30,736,0.7,55.52,32.6,1010
2019,4,14,10,0,812,0.8,50.5,33.5,1010
2019,4,14,10,30,874,0.9,48.84,34.1,1010
2019,4,14,11,0,833,1,45.76,34.6,1010
2019,4,14,11,30,658,1.1,45.46,34.7,1009
2019,4,14,12,0,583,1.1,44.34,34.8,1009
2019,4,14,12,30,911,1.2,45.33,34.4,1009
2019,4,14,13,0,910,1.2,45.86,34.1,1009
2019,4,14,13,30,865,1.3,47.15,33.6,1009
2019,4,14,14,0,806,1.3,48.84,33.1,1008
2019,4,14,14,30,722,1.4,50.84,32.4,1009
2019,4,14,15,0,638,1.5,53.17,31.8,1009
2019,4,14,15,30,538,1.5,55.64,31,1009
2019,4,14,16,0,429,1.6,58.79,30.2,1009
2019,4,14,16,30,317,1.6,61.96,29.3,1010
2019,4,14,17,0,205,1.6,65.28,28.4,1010
2019,4,14,17,30,100,1.6,65.28,28.4,1010
2019,4,14,18,0,22,1.4,70.72,26.7,1011
2019,4,14,18,30,0,1.4,72.9,26.2,1012
2019,4,14,19,0,0,1.3,72.08,25.7,1012
2019,4,14,19,30,0,1.3,73.44,25.4,1013
2019,4,14,20,0,0,1.2,71.16,25.1,1013
2019,4,14,20,30,0,1.2,72.01,24.9,1013
2019,4,14,21,0,0,1.1,69.92,24.7,1014
2019,4,14,21,30,0,1.1,70.75,24.5,1014
2019,4,14,22,0,0,1,69.31,24.4,1014
2019,4,14,22,30,0,1,70.14,24.2,1014
2019,4,14,23,0,0,0.9,69.88,24.1,1013
2019,4,14,23,30,0,0.9,70.72,23.9,1013
2019,4,15,0,0,0,0.9,71.77,23.7,1013
2019,4,15,0,30,0,0.8,72.21,23.6,1013
2019,4,15,1,0,0,0.8,73.1,23.5,1013
2019,4,15,1,30,0,0.8,73.47,23.4,1012
2019,4,15,2,0,0,0.8,74.56,23.3,1012
2019,4,15,2,30,0,0.8,75.46,23.1,1012
2019,4,15,3,0,0,0.8,76.65,23,1012
2019,4,15,3,30,0,0.7,76.73,23,1013
2019,4,15,4,0,0,0.7,77.95,22.9,1013
2019,4,15,4,30,0,0.7,78.03,22.9,1014
2019,4,15,5,0,0,0.7,79.27,22.8,1014
2019,4,15,5,30,0,0.8,77.85,23.1,1014
2019,4,15,6,0,24,0.8,77.35,23.4,1015
2019,4,15,6,30,104,0.9,73.73,24.2,1015
2019,4,15,7,0,120,1,70.8,25.1,1015
2019,4,15,7,30,205,1.1,67.13,26,1015
2019,4,15,8,0,267,1.1,64.82,26.9,1015
2019,4,15,8,30,403,1.1,61.87,27.7,1015
2019,4,15,9,0,412,1.1,60.31,28.5,1015
2019,4,15,9,30,573,1.1,58.25,29.1,1015
2019,4,15,10,0,793,1.1,56.6,29.8,1015
2019,4,15,10,30,847,1.1,55,30.3,1015
2019,4,15,11,0,909,1.1,53.68,30.8,1015
2019,4,15,11,30,710,1.1,52.43,31.2,1014
2019,4,15,12,0,476,1.1,51.55,31.5,1014
2019,4,15,12,30,537,1.2,51.2,31.6,1013
2019,4,15,13,0,636,1.2,50.63,31.8,1013
2019,4,15,13,30,845,1.2,51.2,31.6,1013
2019,4,15,14,0,797,1.3,51.55,31.5,1012
2019,4,15,14,30,725,1.3,52.73,31.1,1012
2019,4,15,15,0,641,1.4,54.15,30.7,1012
2019,4,15,15,30,541,1.4,55.71,30.2,1012
2019,4,15,16,0,433,1.4,57.52,29.7,1012
2019,4,15,16,30,320,1.4,59.94,29,1013
2019,4,15,17,0,208,1.4,62.27,28.4,1013
2019,4,15,17,30,103,1.4,62.27,28.4,1013
2019,4,15,18,0,24,1.3,67.8,27,1014
2019,4,15,18,30,0,1.3,69.82,26.5,1014
2019,4,15,19,0,0,1.3,71.96,26,1015
2019,4,15,19,30,0,1.3,72.82,25.8,1015
2019,4,15,20,0,0,1.3,74.2,25.5,1016
2019,4,15,20,30,0,1.2,75.09,25.3,1016
2019,4,15,21,0,0,1.2,76.2,25.1,1016
2019,4,15,21,30,0,1.2,77.11,24.9,1016
2019,4,15,22,0,0,1.1,78.12,24.8,1016
2019,4,15,22,30,0,1.1,78.59,24.7,1016
2019,4,15,23,0,0,1,80.28,24.5,1016
2019,4,15,23,30,0,1,80.76,24.4,1016
2019,4,16,0,0,0,1,82.09,24.3,1015
2019,4,16,0,30,0,0.9,82.58,24.2,1015
2019,4,16,1,0,0,0.9,83.6,24.2,1015
2019,4,16,1,30,0,0.9,84.1,24.1,1015
2019,4,16,2,0,0,0.8,85.57,24,1014
2019,4,16,2,30,0,0.8,86.08,23.9,1014
2019,4,16,3,0,0,0.8,87.65,23.8,1014
2019,4,16,3,30,0,0.8,88.17,23.7,1014
2019,4,16,4,0,0,0.8,89.87,23.6,1014
2019,4,16,4,30,0,0.8,90.5,23.5,1015
2019,4,16,5,0,0,0.8,91.57,23.5,1015
2019,4,16,5,30,0,0.9,90.47,23.7,1015
2019,4,16,6,0,37,0.9,89.82,24,1015
2019,4,16,6,30,125,1,84.21,25.1,1016
2019,4,16,7,0,217,1.1,79.88,26.1,1016
2019,4,16,7,30,250,1.1,74.46,27.3,1016
2019,4,16,8,0,320,1.1,66.76,28.5,1016
2019,4,16,8,30,470,1,62.66,29.6,1016
2019,4,16,9,0,606,0.9,55.16,30.7,1016
2019,4,16,9,30,673,0.8,52.07,31.7,1015
2019,4,16,10,0,701,0.7,46.82,32.7,1015
2019,4,16,10,30,762,0.6,44.73,33.5,1014
2019,4,16,11,0,831,0.5,41.18,34.3,1014
2019,4,16,11,30,812,0.5,39.58,35,1013
2019,4,16,12,0,944,0.5,36.83,35.7,1013
2019,4,16,12,30,899,0.5,36,36.1,1012
2019,4,16,13,0,933,0.5,34.45,36.5,1011
2019,4,16,13,30,766,0.5,34.27,36.6,1011
2019,4,16,14,0,644,0.6,33.89,36.7,1010
2019,4,16,14,30,597,0.6,34.26,36.5,1010
2019,4,16,15,0,605,0.7,34.99,36.2,1010
2019,4,16,15,30,501,0.8,35.77,35.8,1010
2019,4,16,16,0,438,0.9,36.92,35.4,1010
2019,4,16,16,30,328,1,38.8,34.5,1010
2019,4,16,17,0,213,1.1,41.88,33.7,1010
2019,4,16,17,30,107,1.1,41.88,33.7,1010
2019,4,16,18,0,25,1.1,49.56,31.7,1011
2019,4,16,18,30,0,1.1,51.62,31,1012
2019,4,16,19,0,0,1.1,55.51,30.2,1012
2019,4,16,19,30,0,1.1,56.85,29.8,1013
2019,4,16,20,0,0,1.1,58.35,29.4,1013
2019,4,16,20,30,0,1,59.02,29.2,1013
2019,4,16,21,0,0,1,58.94,28.9,1013
2019,4,16,21,30,0,0.9,59.97,28.6,1013
2019,4,16,22,0,0,0.9,59.22,28.3,1013
2019,4,16,22,30,0,0.9,60.61,27.9,1013
2019,4,16,23,0,0,0.9,59.58,27.6,1013
2019,4,16,23,30,0,0.9,61.35,27.1,1013
2019,4,17,0,0,0,0.9,62.01,26.7,1013
2019,4,17,0,30,0,0.8,63.42,26.3,1012
2019,4,17,1,0,0,0.8,66.71,25.8,1012
2019,4,17,1,30,0,0.8,68.31,25.4,1012
2019,4,17,2,0,0,0.8,72.38,25,1012
2019,4,17,2,30,0,0.7,74.12,24.6,1012
2019,4,17,3,0,0,0.7,78,24.3,1012
2019,4,17,3,30,0,0.7,78.94,24.1,1012
2019,4,17,4,0,0,0.7,82.5,23.8,1012
2019,4,17,4,30,0,0.7,82.99,23.7,1012
2019,4,17,5,0,0,0.7,85.87,23.5,1012
2019,4,17,5,30,1,0.8,84.34,23.8,1012
2019,4,17,6,0,44,0.9,85.07,24.1,1013
2019,4,17,6,30,139,1,79.68,25.2,1013
2019,4,17,7,0,254,1.1,76.06,26.3,1013
2019,4,17,7,30,375,1.1,70.49,27.6,1013
2019,4,17,8,0,494,1.1,62.31,28.9,1013
2019,4,17,8,30,607,1,58.17,30.1,1013
2019,4,17,9,0,710,0.9,50.94,31.4,1012
2019,4,17,9,30,799,0.8,48.15,32.4,1012
2019,4,17,10,0,874,0.7,43.75,33.5,1012
2019,4,17,10,30,931,0.7,41.81,34.3,1011
2019,4,17,11,0,969,0.6,39.13,35.1,1010
2019,4,17,11,30,952,0.6,37.66,35.8,1010
2019,4,17,12,0,916,0.5,35.7,36.4,1009
2019,4,17,12,30,845,0.5,34.93,36.8,1009
2019,4,17,13,0,780,0.4,33.75,37.2,1008
2019,4,17,13,30,715,0.4,33.72,37.2,1007
2019,4,17,14,0,593,0.4,33.75,37.2,1007
2019,4,17,14,30,429,0.4,34.31,36.9,1007
2019,4,17,15,0,563,0.5,35.16,36.5,1007
2019,4,17,15,30,374,0.5,36.13,36,1007
2019,4,17,16,0,236,0.6,37.28,35.5,1007
2019,4,17,16,30,252,0.6,38.53,34.9,1007
2019,4,17,17,0,207,0.7,40.22,34.3,1007
2019,4,17,17,30,105,0.7,40.22,34.3,1007
2019,4,17,18,0,26,0.7,45.11,32.7,1008
